,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
237,0.15696252375161968,0.22381668812345,0.0961427533848496,0.12038413826828356,0.08675097271793014,0.056159778049854205,0.04548573950565221,0.03984071854278009,0.14582428355206428,0.02863240410351604
238,0.05930950160428824,0.2569334500407004,0.04464968493944309,0.016568818726789898,0.2274515340579167,0.03647461860713008,0.09552627747335599,0.08153668907261186,0.15318494207723465,0.028364483400529338
239,0.016001763039365256,0.2229291130837136,0.08903030838299178,0.011133118819936928,0.03054702345702017,0.11489810130550723,0.013620546000100646,0.10345131976808383,0.2211390569727169,0.17724964917056377
240,0.05453752373441231,0.2997749930019983,0.011860450980686915,0.03967839033693561,0.15195743951547142,0.21211811057294666,0.045685439279737936,0.05362347098674036,0.06223212131685012,0.06853206027422051
241,0.15720017233232947,0.14873146860089584,0.0038109061264769237,0.09335115352175807,0.14270499226042868,0.02783122479166128,0.04821664045483134,0.12957521898734942,0.0909517854937393,0.15762643743052956
242,0.05932982956376415,0.21106491852653517,0.15108503015878239,0.1112229356169562,0.04190924279634439,0.032085631649547044,0.13623513680217197,0.2290492703389201,0.0059374632011885715,0.022080541345790333
243,0.012150712116414707,0.084996623066259,0.24868838474600258,0.14682725940950023,0.11712320481730058,0.013175603023179433,0.05118981153746282,0.06174898832210341,0.21642132967188035,0.047678083289897005
244,0.32079601503694194,0.08613584902082166,0.07928848754072607,0.04753132267944131,0.021149809151430523,0.11596836412277652,0.025338089943631743,0.07034477519840052,0.2219510548750232,0.01149623243080652
245,0.05195576074296395,0.035427594720418565,0.011199956765590798,0.11509593412387176,0.24532033717064072,0.07172766063710267,0.15115743469474008,0.008618074920420514,0.15563601132614216,0.1538612348981089
246,0.036983997079463767,0.1476561232766621,0.19924848758637723,0.16484522481299355,0.10008126587687052,0.019486685466478543,0.10373656304819516,0.08651851580353455,0.13683663335935398,0.004606503690070523
247,0.09557287249933935,0.07816142724649926,0.07633441006149373,0.06497580817230132,0.22297637351831853,0.0515954314802179,0.0016478254199997033,0.2559033447199417,0.08660668727436305,0.06622581960752562
248,0.21717452846647622,0.006640294474319418,0.0773110686891009,0.07339461580063293,0.05883684050383923,0.22192895857864023,0.08608971369390671,0.06154079864166821,0.0470307297059185,0.1500524514454976
249,0.015741025846838994,0.020805303238932555,0.12723973860732526,0.3531641912899811,0.04963119077621192,0.004927702386812826,0.015197368994362088,0.20274386557631788,0.13892532439166402,0.07162428889155331
250,0.05337773266325992,0.10271716393021812,0.20980867342026863,0.08954627154982578,0.08774906504845478,0.13001753429387475,0.06966607736775299,0.23444754599191406,0.006795845443015168,0.015874090291415625
251,0.058392115265885045,0.19070663297023385,0.00666395455213429,0.005746916448554293,0.1461906540879369,0.01677282253626095,0.013708443119884024,0.16285882275968358,0.3811995823024959,0.017760055956931243
252,0.15665874130889923,0.0022728833533385557,4.355660449724302e-05,0.27555276945053053,0.0837009140344069,0.019000341640068925,0.020302021733451425,0.10155052720185061,0.26977706562511533,0.07114117904784113
253,0.06283916998869003,0.035436783710958576,0.11295290271760292,0.09414655655495754,0.009461863815915432,0.24119312451874014,0.1114816615275844,0.14223981339971134,0.04574179379840034,0.1445063299674393
254,0.11853210677291566,0.09370297320308925,0.03268190281660073,0.04702514145699709,0.00239405798773727,0.02362336548382065,0.264294092256419,0.07559695902866154,0.07306210688638765,0.2690872941073712
255,0.05540884030517534,0.27605132725500986,0.043773554377648134,0.01832550715798532,0.04297784225857108,0.07592656769100521,0.05121664446474097,0.40966418314963493,0.01761792331737509,0.009037610022854001
256,0.01739119488326375,0.0356538326037693,0.10731178270876718,0.05309777923332356,0.147801703461527,0.02508677934671392,0.18002306616881347,0.35187929805548956,0.018083894766693785,0.06367066877163849
257,0.16679487227752207,0.02821286846284482,0.17548207384389627,0.1245207224019705,0.04105644071499948,0.04334210170938402,0.09952343491715716,0.1028967736876504,0.03914520231155393,0.17902550967302142
258,0.07491989863326971,0.0964693461465796,0.052958794800413704,0.008250812873695121,0.13724209255837944,0.15580031581524637,0.10007676969276491,0.24770250854740705,0.10891087266788123,0.017668588264362874
259,0.034689801671148345,0.2271561412268212,0.10580703636639595,0.035504060431961554,0.17299742879998264,0.019525395503307865,0.030265833400240034,0.11958104208573914,0.07445537964065102,0.1800178808737523
260,0.07182812106653386,0.051447990247471466,0.16276172575134842,0.41924313225305443,0.08498529836258661,0.019927085555116162,0.01950907929005666,0.02909565269317401,0.07659835595409596,0.06460355882656238
261,0.017391038171448502,0.279650563214115,0.3049951759732621,0.0013574121339528166,0.031104396367093542,0.019302666506550544,0.007420962863916156,0.10414656020692949,0.14230242670591153,0.09232879785682026
262,0.2906463955374798,0.19054065179617016,0.03307230771269613,0.16701623545816624,0.010331756618131991,0.18004962598913965,0.06318928726732939,0.00043106508217613944,0.011790982754558336,0.05293169178415208
263,0.06680875580880621,0.11196419407302464,0.1624614510996413,0.03833780531668082,0.2004527919386068,0.08619050999691442,0.11558392742438271,0.16427869832798084,0.0072781871674371555,0.04664367884652495
264,0.07234283341961494,0.022407059363711075,0.0024913071679629768,0.048694180948401534,0.00021182035894770287,0.2757973283565322,0.4079485744529892,0.01817024690487353,0.07776715249464164,0.07416949653232516
265,0.029512686691667147,0.20834042680624082,0.09629675732852123,0.04079922364370938,0.0017562161219850047,0.09927996818626786,0.06945906004957364,0.23654573855012684,0.08726364425283116,0.13074627836907696
266,0.025901295874852334,0.18242940878773004,0.023098191251429725,0.24566341153647767,0.19583430905592525,0.02253891090613525,0.2353863549656523,0.0377258911246394,0.014164133741800493,0.017258092755357328
267,0.02756978074663669,0.03339721022367224,0.053966132372351275,0.1428447843684835,0.12482822874764218,0.03653015389284626,0.16001936937168068,0.021894736105485556,0.2148930423469357,0.1840565618242661
268,0.23349608888947582,0.1576032925773396,0.0337337729038114,0.04288568705613028,0.11986018653207027,0.020674750796514665,0.09928250159959945,0.27234507895534293,0.005584469288885001,0.014534171400830503
269,0.24623019486748288,0.05054757186914515,0.09906201941826039,0.17200265995272615,0.10871095586222149,0.09699747567988017,0.024292159747624695,0.06434591727746873,0.016246194837545073,0.12156485048764547
270,0.02021512371861501,0.03965863716554706,0.09677586173023606,0.12550708900492194,0.32648238339856595,0.016052169330258104,0.017930937735054178,0.28963186793385653,0.022911479671389245,0.04483445031155584
271,0.05459048135701245,0.028615564757718107,0.006085945771960689,0.15268123148712834,0.025497599184994474,0.05811818854922126,0.12772112904758062,0.2919951538047804,0.2502974030829396,0.004397302956664014
272,0.07082663055058216,0.2126225176400787,0.127131040724049,0.07779661609097083,0.04293722474977256,0.21497640761769193,0.06362489993544881,0.0422284832895954,0.0026798011864531453,0.14517637821535737
273,0.017369987554019525,0.030835802673595085,0.17002562562601273,0.0018599674096784918,0.15952963850489327,0.13643869077917956,0.000499342688319041,0.39248871112166556,0.0783778757764307,0.012574357866205945
274,0.1406244930288471,0.019234996046430204,0.02277547789345906,0.11219741128264422,0.16599546875991658,0.02211777263771497,0.03127134660038434,0.08001978137124158,0.3510765143177441,0.05468673806161782
275,0.27047647001457553,0.011634640290411712,0.07242519266380941,0.230179791278165,0.008587585637830922,0.05503010156967801,0.09481372236309694,0.09537730085763194,0.06486491559443129,0.09661027973036931
276,0.4399693175650919,0.1040546211226501,0.12063946502968292,0.007703184539495951,0.03659982867622605,0.08168027119595998,0.026850899243184737,0.023564071089137963,0.002666714215294785,0.15627162732327562
277,0.3185694490941489,0.023164632340246908,0.21277275161642142,0.1171721149683131,0.09768019681199791,0.018745926646349137,0.08991963927278852,0.023599530999678785,0.01636334569847065,0.0820124125515846
278,0.06315614060670698,0.05410002051867075,0.1095139913648206,0.023143907924518554,0.35648999136604803,0.2589357141641365,0.05169070045804447,0.004447025802426983,0.032732784450689945,0.045789723343937216
279,0.24638350880456766,0.04331275109608361,0.40949895307164585,0.04057277583062734,0.030720915182974536,0.07500246361953969,0.0071208410747596535,0.048601023911587465,0.01990517412816314,0.07888159328005133
280,0.14357420204981824,0.08900156849509976,0.07964033935000499,0.054324507492578014,0.40120403695109325,0.0009570254984066685,0.028800413948587945,0.10576128027813676,0.05902998539487997,0.03770664054139447
281,0.0010075942605291162,0.17182629347032954,0.09543098131908868,0.04314126635968961,0.13393001791673012,0.07999957156538369,0.18068252165591261,0.10641410943433176,0.07967088497712779,0.10789675904087694
282,0.051760364237575476,0.2726825335835565,0.0719727452527463,0.16506102075684792,0.015990731308249368,0.0515118099639189,0.11506338107695122,0.0026035610547142955,0.06138485225126939,0.1919690005141707
283,0.0684570782545134,0.010215632537686934,0.10524292591839864,0.044405938344171315,0.003958694315889602,0.09466404392892634,0.0656705943579938,0.09636122695456709,0.12451473988764579,0.38650912550020705
284,0.014936154410538837,0.06666350285639248,0.1597708149523525,0.13313965490619886,0.14363233782997437,0.07773006568203161,0.08631330567163163,0.05761621036949489,0.050643124456404766,0.20955482886498006
285,0.05872015723427556,0.04137991768722036,0.01564019632628621,0.020132539395076105,0.07853220714406361,0.1138467946553096,0.04149921116737501,0.3637965994926663,0.18167534992531895,0.08477702697240823
286,0.21075072428283606,0.22518059450630126,0.004409891145254482,0.0021067289432002436,0.07032925254581275,0.11801995277290138,0.02414044846551899,0.19675338839141426,0.04633242917660802,0.10197658977015275
287,0.0021081078477766736,0.13603917633560753,0.09400446243814596,0.32881937730859834,0.024731021862948337,0.03485117478174081,0.06564712330547091,0.15547372832771142,0.132664064348751,0.02566176344324912
288,0.005357901273496168,0.24367506263068378,0.05177806937189476,0.018331849290235857,0.02816291374817817,0.18331445442209196,0.04610859150970327,0.015135725645232035,0.39723300730707856,0.010902424801405455
289,8.093651483851051e-05,0.05330885192627099,0.09010189028678442,0.20894508049038188,0.11973770177106943,0.07864862783499615,0.03375384631342892,0.08818213432712663,0.22152853430055477,0.10571239623454821
290,0.1075199117279372,0.08673544262939965,0.2651363810519378,0.10334507769231387,0.19150106458394406,0.0071739737986369415,0.035232524393322605,0.07711076216630709,0.04094294118024,0.0853019207759606
291,0.16665687527175477,0.02761405381053816,0.0654916305640162,0.11661242160662072,0.051045403365153334,0.05498984675851699,0.09107918561704981,0.2509132573845373,0.11227430748804997,0.06332301813376291
292,0.037008396212233854,0.008947717895602047,0.19025572932776622,0.10186394616769641,0.010138271696926061,0.13393088987697963,0.15812197643538595,0.041200280637114096,0.17018482810848054,0.14834796364181513
293,0.07798700255291734,0.038462712121413445,0.03366497435302529,0.32768070836251684,0.1732753572069212,0.0022473161714003766,0.006722570630842235,0.07589103704551961,0.18763998315420655,0.07642833840123707
294,0.025951331727541695,0.04414757881591344,0.06063524528973842,0.039029166902404586,0.016864513177064507,0.3080557078592409,0.02436321897206252,0.19610383785797772,0.051299994741649924,0.2335494046564062
295,0.11249449120375173,0.15861886431050654,0.14905686831156845,0.06653937248393353,0.030012772441945997,0.015786176310829732,0.0676388829891341,0.013657940027533592,0.12672038438880145,0.25947424753199494
296,0.13850930084650995,0.17171193734639753,0.04605781496746691,0.35368598961401737,0.07126626977597313,0.01695068626070978,0.11687907896254639,0.046993819637673954,0.005451651333774664,0.03249345125493037
297,0.057328942109166066,0.183710880612916,0.018633701400355165,0.10879596118737002,0.11809520930159496,0.11721481554840656,0.242479650971514,0.058298610328501387,0.007081426109169655,0.0883608024310062
298,0.03033647292157638,0.00817151586031833,0.17125333756131522,0.1762751371380991,4.42963543354369e-05,0.04090293182998437,0.007422762091973587,0.1015111076160728,0.20262572962780925,0.26145670899851575
299,0.044002205996422857,0.36007311096691963,0.14635967769821884,0.08193791796148493,0.01596534881866338,0.028499926830821826,0.0575377595818244,0.16805683176461558,0.06800812664547486,0.02955909373555402
300,0.02678955492649353,0.06973586826904994,0.17039979031508704,0.14960228292930633,0.04383353982700725,0.05633360558656768,0.15354591287785216,0.23547982813000673,0.021240143545220472,0.07303947359340884
301,0.08580714574841222,0.14255203333477642,0.11906827831711106,0.1661568226726021,0.060480319919726806,0.08541027477421301,0.08180239416541943,0.017455073820626332,0.17555580083244723,0.06571185641466538
302,0.06969967562390371,0.07052931566574716,0.2898689514453391,0.11577153876065129,0.180928603256696,0.02286515901170177,0.07861158603362227,0.030357090506062966,0.028913966949146098,0.11245411274712944
303,0.03334824299303862,0.010980643244560115,0.12286978541507315,0.17662623195260463,0.07585377416238669,0.3098595270710275,0.04396802452332685,0.05791729249440251,0.15226056867376106,0.016315909469818913
304,0.10043216233624891,0.15595365770796657,0.060131634129704584,0.3909177559744073,0.04654429995743965,0.03620150757493582,0.042325725885068714,0.06447429808545443,0.053455765678770945,0.04956319267000311
305,0.10835704315392228,0.2736763664341489,0.005466417577415459,0.06288527649519192,0.12247043781659799,0.07483000661315203,0.0346135598273305,0.24263060340971393,0.07350824838805572,0.0015620402844711313
306,0.1553191912134402,0.0035541878143601005,0.12629162907595334,0.3620868005039376,0.045800410221261974,0.0797913869609705,0.061541882909004905,0.07924627585777425,0.047530644883287454,0.03883759056000969
307,0.056912170415823186,0.0555241517600218,0.07567975866579572,0.13694925106169262,0.1274590866957653,0.020358495709671097,0.1803927567755722,0.147755391761216,0.1552096776421262,0.0437592595123158
308,0.015019354951763056,0.08500788208624961,0.03392583494775666,0.08039650171394758,0.009321467370723917,0.08837448797761362,0.27046791026148365,0.022523955599428613,0.3362553433475828,0.058707261743450444
309,0.09816261564061175,0.15314621393288608,0.09104149244771258,0.03216140148521174,0.04487134518072424,0.11839664194513326,0.008070511833883553,0.07129318150568488,0.34547450722796647,0.03738208880018529
310,0.0951329162198324,0.05678830723823372,0.4135004289205176,0.20145675941362726,0.02571021272824702,0.04264585363456029,0.013974143331565573,0.06332031631602263,0.0061629787932882905,0.0813080834041052
311,0.0025625744777878967,0.33988887253167166,0.10664987004624016,0.0844346274148565,0.17222499202356126,0.039986779331000304,0.027248195581873667,0.17516459595287795,0.0011806429354521742,0.05065884970467842
312,0.06343048819525465,0.06744806199369972,0.026795382273432155,0.23018349749308023,0.1326794705962213,0.08730383752624325,0.002404462301582121,0.26474594432292037,0.008009297116842482,0.11699955818072386
313,0.01227908878429521,0.1886157676502876,0.004065484032478032,0.1087737235131508,0.06862941494150186,0.06327390868268604,0.17447410770828503,0.04314173742756017,0.04748116747561514,0.2892655997841402
314,0.11001114571067677,0.39576118024107476,0.04953193297344818,0.03802312568972989,0.10397000934310943,0.07213192872857378,0.12982499418246768,0.034799125126543595,0.05484151126570086,0.011105046738675043
315,0.061381904041348606,0.11870280577639324,0.1757021214719932,0.03993472677658866,0.060606903814566425,0.06423049597548837,0.1678692888226052,0.03567748989221037,0.025466914344709924,0.2504273490840961
316,0.04658323271294782,0.08814420467155125,0.010949065617447443,0.06300609612084707,0.04703905173885048,0.04392944226516984,0.3460333610184961,0.06113682304723145,0.13282502457062823,0.16035369823683016
317,0.06208591956682563,0.022334030224795347,0.16502044729051155,0.07494029066227165,0.04837389007734139,0.13200826630359894,0.2407503234769458,0.21455040694388708,0.02893752998872732,0.010998895465095292
318,0.13803728765528658,0.0033056096286141323,0.23253500921453005,0.03867878793225821,0.1441259594053735,0.22859745061666187,0.13231304821903292,0.024938267521797806,0.013220521040005305,0.04424805876643943
319,0.04726526889760489,0.12770440385648324,0.029597992446555945,0.22713493789048902,0.1870367282711391,0.06669844876282807,0.005789839622057738,0.2585791975024824,0.02903547445096956,0.02115770829938996
320,0.0030794964315024147,0.07676587554372409,0.021975490885791194,0.18052687285324723,0.18582615778754852,0.03044968587707557,0.12089423027875554,0.09997492093236646,0.18006336101419382,0.10044390839579499
321,0.04601080800044364,0.1480720406318208,0.19878668387801332,0.019181938755199395,0.14264332550745654,0.1099518626559351,0.047795036085509064,0.007217882487136984,0.24147822837035113,0.03886219362813399
322,0.10297389227109625,0.0266259929435269,0.005318677993041524,0.05677175417914827,0.11619368585559223,0.050962999650346306,0.2643039054323227,0.11938083102483428,0.053708267947467095,0.2037599927026246
323,0.025673199754888403,0.00842056282102993,0.017529114701682728,0.019853849555970474,0.03894483480871562,0.018481999982215218,0.1123458430558115,0.2542396202993345,0.03201643759861981,0.47249453742173186
324,0.005449880051757185,0.0507141413754793,0.030573161564195157,0.1110732396094863,0.21653687497922047,0.1022096495717958,0.25288308600528403,0.10854253880425781,0.08101670403680206,0.041000724001721923
325,0.09941514082213519,0.0602359280549778,0.04586559055534155,0.026451399349667448,0.0974447424010744,0.039971631575004545,0.03364828179361186,0.12801396981950827,0.3032002261145412,0.16575308951413747
326,0.15493692101748077,0.029263508282787152,0.13991220609413718,0.06222208308228755,0.0036961643688732315,0.00445584364700102,0.1497254550738131,0.07178702101585785,0.20013451101286014,0.18386628640490224
327,0.046356727215321775,0.3331921387830361,0.05845493458464234,0.07703858935247328,0.01294772724698784,0.07454041197091586,0.1330701971415875,0.005988619642380027,0.1305510236204078,0.12785963044224738
328,0.39820396263320823,0.08008366817761195,0.17602039314318005,0.08659648171559392,0.014359601480825877,0.03425494144712325,0.0929968168555457,0.051795949346572584,0.060550133046251536,0.005138052154086755
329,0.037836264655030115,0.06441529778894353,0.04957423995224571,0.1592812562841462,0.23877466803780162,0.05815874045018779,0.032817000110810235,0.06339758530355986,0.04739113540909331,0.2483538120081816
330,0.02097404059551244,0.03589970177930369,0.1663817947608982,0.246778312617894,0.06165738337562038,0.007385354917043119,0.321598656561842,0.06094755032019451,0.005616194369584169,0.07276101070210744
331,0.001808037728667386,0.040030719500745396,0.05082701386221361,0.16716720849116662,0.17136961452222163,0.13517951507264656,0.2274832478252185,0.14087129915276794,0.04000316802880792,0.025260175815544367
332,0.2759371986763895,0.04725737515018645,0.030064340923488243,0.08199916781208741,0.04094979626480997,0.050417835534680905,0.25889845807504536,0.08752356572094323,0.10063955986597857,0.026312701976390355
333,0.07089718736792049,0.049435185370323285,0.006104567469097189,0.1296927282657867,0.05496788769306489,0.474930003560246,0.07654492905869527,0.07767495417513746,0.016763717137420996,0.042988839902307806
334,0.1529484521233007,0.044210740111768315,0.12515898516869342,0.0646490464719885,0.13937584141288842,0.08435477180314868,0.044692019401551424,0.186603830057425,0.05185938560150138,0.10614692784773393
335,0.006141870093508242,0.12347524577730437,0.11534786472206789,0.08981865637034973,0.08016183075501603,0.047377080015204506,0.08830610970436426,0.24400400539463626,0.16100670010437293,0.044360637063175695
336,0.07254145259110009,0.010000619238678043,0.00952357167766944,0.24282611080075275,0.12199777840390998,0.1957070727255037,0.06941967925412107,0.20981671997126028,0.049287910356387514,0.01887908498061698
337,0.0633830251928516,0.050231605285219603,0.010562487144671149,0.11504005125466163,0.037889315177072995,0.3660000502373217,0.14889639777346816,0.1642310824349182,0.03761579823720458,0.00615018726261033
338,0.0857609617098504,0.11495246905290024,0.013266176360040335,0.3044915398899627,0.01538515609800263,0.05102825628410317,0.27817059575898184,0.07548902396451927,0.03133709330301079,0.030118727578628452
339,0.05382961389236467,0.15946708693996675,0.046264489585758274,0.29346334631063065,0.005330349035409655,0.01373441959472781,0.030511353328891207,0.10498854181049035,0.175494049217635,0.11691675028412563
340,0.08248223423953065,0.17773110297390207,0.36915300041449484,0.08845100260912633,0.05713388759154043,0.016575264828220523,0.12006842952986849,0.03281733501307614,0.037025765815051,0.018561976985189646
341,0.2770274110044573,0.060932142093912345,0.09779802153619908,0.03621065367351642,0.019666588597716365,8.485820950934024e-05,0.008718256219645738,0.1737250970882987,0.09589811572838447,0.22993885584836032
342,0.004670279630934176,0.05325162513409932,0.1132276061961265,0.18028362031097295,0.16854645411884425,0.15533786269853941,0.019038854648170535,0.08365254184173081,0.03719915490528606,0.18479200051529596
343,0.07374050926924411,0.023143642534135006,0.03338730610244706,0.03228420592977337,0.10721235624542624,0.019127547687650275,0.17696023346106218,0.04603415798752101,0.3958300883034702,0.09227995247927058
344,0.03929648373347069,0.09762849147979827,0.05856675573492022,0.1075417041862902,0.11953942991082848,0.03313391742536113,0.028640648766626847,0.0799436727164483,0.02615454177760086,0.409554354268655
345,0.0756951847250674,0.18276066764974963,0.0324285291998869,0.046298154681634646,0.053659777461120495,0.3174281793680791,0.18405501795940862,0.03694933217811741,0.03699265799893159,0.033732498778004015
346,0.19618218314606942,0.009024405546723666,0.11767538702673055,0.1605162551380106,0.030507658979631647,0.09869586411971586,0.12698850485600416,0.00875277151919871,0.09929325245219042,0.15236371721572495
347,0.005564008864990484,0.04203387022708707,0.032770704743608006,0.14292010760279508,0.021648625487896467,0.18435670425206882,0.37998736092673074,0.036048405829065835,0.09094095952668002,0.06372925253907749
348,0.011658936389018257,0.04347200949198094,0.17767199306664286,0.0712947337945057,0.07347065721074819,0.1964604988563405,0.13566235051357284,0.21277437388315892,0.01289775176191363,0.06463669503211801
349,0.2701254265361418,0.12739792437589667,0.08317100228525368,0.044216635122813076,0.043572273617117276,0.22892489687366072,0.07213037339548019,0.0649238875123326,0.002407923187213767,0.06312965709409041
350,0.036450148470160544,0.16245286326824523,0.08635276802882522,0.28944444578674355,0.0038953301480060326,0.002728070109044763,0.08458134065026104,0.06961364424338651,0.059481603582362756,0.20499978571296448
351,0.02054690429905366,0.21854571824041227,0.018077656074612695,0.10646008732206293,0.16902827771777423,0.037454385453671524,0.0669378540749565,0.025330131145127853,0.08569761196889812,0.2519213737034302
352,0.12532373946317998,0.054713158892436956,0.058793688766663035,0.08380718248256334,0.23947608412758012,0.0997272912704203,0.1198556692226913,0.09253103979114866,0.0833917559051122,0.04238039007820405
353,0.011736906881042043,0.09737793493793506,0.18574417125519305,0.07239481736461775,0.13015163999942062,0.07583170637044338,0.12590948429457768,0.18045774115589186,0.07129240033968609,0.04910319740119265
354,0.26609385247536643,0.011530425718535619,0.03673571951282933,0.05938542900514848,0.04748724506541935,0.10797239508586365,0.22005377316402466,0.05189376240465628,0.11225536715767596,0.08659203041048018
355,0.04288309855540766,0.039468336468617776,0.1270999295756949,0.024995521938480047,0.08884425470255598,0.001636833337046028,0.11722671971873522,0.07899650361140047,0.4633504100048073,0.015498392087254705
356,0.22485534761416373,0.03337542000941454,0.040747467417431286,0.3070382803022687,0.00036631506246083737,0.026459191058568893,0.11934608546137787,0.23197024149620918,0.01244125382307337,0.003400397755031825
357,0.12453962940680485,0.03313273673870336,0.09092241506084123,0.08482116889380156,0.3013671565339503,0.0013324198253295417,0.01968693478405295,0.043939316239453415,0.29640873148714203,0.00384949102992072
358,0.12304079347589561,0.10849829826511118,0.026317660842030716,0.0014601741553047982,0.030708829078257505,0.04854006497668776,0.05366381796424463,0.1841044326327759,0.13184530644834386,0.2918206221613478
359,0.033959361738683067,0.008437860658886269,0.225737598583199,0.010178742427233958,0.07411415642629635,0.2586563606777525,0.05598615767776804,0.06580560535642617,0.07505560032998791,0.19206855612376666
360,0.008619465828875704,0.029319320081186297,0.05991904884223764,0.0799483103679989,0.01781869342026981,0.007349503283018421,0.38838813747458123,0.18269279325401752,0.12760127949129843,0.09834344795651603
361,0.0748518144686146,0.06056558404005697,0.24074563178864633,0.003626461068508335,0.09049669495534661,0.011103552211116712,0.07685361230697867,0.1477454598222116,0.0701729809875217,0.22383820835099852
362,0.030677692486588495,0.26252396992517246,0.052445681886227655,0.08873038569040173,0.007888640988926313,0.10082134146709071,0.023772714973864236,0.18018512674804332,0.07394453943433285,0.17900990639935221
363,0.24953417557149218,0.018635940964451637,0.07636478221359265,0.03765942442956613,0.13537445303550885,0.16234622572938057,0.09037502472222957,0.05334741948783408,0.14232540348008843,0.03403715036585593
364,0.3740923516594946,0.189983926666391,0.032192789649217596,0.02436826041555778,0.120047524171912,0.012756296436592311,0.021287039403170165,0.07659644988190012,0.14288121417328165,0.00579414754248281
365,0.33921994527496724,0.20946761613576928,0.08211215008989822,0.029808210788399143,0.026403316253503353,0.06182763330021871,0.09943341955067524,0.02792993909981045,0.020829218645802994,0.10296855086095524
366,0.010189043426197735,0.24080875657690345,0.13758785972805196,0.09887513243713841,0.003423859695446683,0.11091023290664404,0.06638684716164008,0.06593835145261709,0.21144364608865177,0.054436270526708644
367,0.09316847114114245,0.017402530003853105,0.2742460258288474,0.04801549112140032,0.20739504717591398,0.036237999931491134,0.06287680311992797,0.21447041761160884,0.003951869749485079,0.042235344316329596
368,0.17316381036746836,0.026313606090155088,0.12655203596617406,0.005984538539402572,0.047455170613798704,0.28042850233323796,0.026121560655940713,0.13939941035795908,0.08081583355704955,0.09376553151881385
369,0.2161405847870017,0.175214319366472,0.0010057746638286599,0.1271021277421036,0.07459442601410522,0.05771186837333179,0.020037295107376753,0.127812980413463,0.14983984183979968,0.05054078169251738
370,0.25996825806818513,0.002746014395620002,0.012744663386027177,0.04760875775926331,0.22995283842064507,0.06641782806011941,0.04265876838019119,0.20324547313813213,0.1344328672087047,0.00022453118311188295
371,0.033855730788004426,0.12587170084885424,0.06762700011889125,0.1205324007218204,0.032819846681674446,0.012945902949199376,0.027646150067379194,0.13458851820127649,0.3550731858480656,0.08903956377483473
372,0.001152561951243221,0.03557197325170369,0.030896890158173596,0.142167804462446,0.04498297236520052,0.08117795620418707,0.02158526908157397,0.23231527114895134,0.16981056283531093,0.2403387385412097
373,0.07743976161132138,0.19374849975359232,0.2191485454946602,0.033877154577172844,0.011370662704506429,0.08544289719068848,0.003919869666222711,0.25867801421670944,0.0310230614610735,0.08535153332405268
374,0.018371515094797272,0.03983025496949122,0.15526767724963106,0.05152668511466568,0.09811252112405801,0.013002445844748294,0.17706826506917825,0.20020902244868155,0.23455045252364495,0.012061160561103658
375,0.07575827760092399,0.12429754311139049,0.04100067653094603,0.0663351489392126,0.14998487476534755,0.2050336890045619,0.021797284132260914,0.012801670865861755,0.14067040919735746,0.1623204258521373
376,0.10237714587371535,0.08026113260352447,0.15609775955990265,0.03267632774487033,0.08465665800876059,0.06309099301575427,0.03731048438713196,0.28252618182990746,0.07664284422502111,0.08436047275141159
377,0.19498923729173145,0.08361978873817945,0.07031575633599349,0.21710697527721742,0.08220484770123235,0.022367148861360008,0.022978027568918574,0.11933650428842955,0.01983892989766874,0.16724278403926907
378,0.062457310631638806,0.07665203312660716,0.0239137335109682,0.03563753271296096,0.276528499523151,0.03183592898609106,0.03743661913202461,0.1136818446876969,0.033357047636917575,0.3084994500519437
379,0.017316688402388262,0.4951644554617398,0.07427668635366072,0.038348263680201354,0.10708498904475094,0.11179038338354097,0.014140876861785315,0.035482619205392925,0.043759146133363666,0.06263589147317616
380,0.06902151132135581,0.044911422935308705,0.10584421471501934,0.1257635008656444,0.09157337104553476,0.20661476972133713,0.041795113111887626,0.13493501750036563,0.09694758194246653,0.08259349684108
381,0.12687090278378885,0.041226394664847996,0.1786474856947854,0.017365943343490547,0.08020436473573189,0.3517224946293217,0.04230985140890892,0.09692902538535902,0.03111574410647245,0.03360779324729345
382,0.0326869899931515,0.2260861125877888,0.1597209284229015,0.02743256108505968,0.10862632543983547,0.07093825730768685,0.11081051918693408,0.1662177431711709,0.03443750447837692,0.06304305832709423
383,0.2713201032161365,0.010401504412303144,0.16287033745884044,0.08769656965308206,0.030385372108487112,0.07226234764729793,0.004353468522883541,0.07520855346745296,0.14628242359583227,0.1392193199176839
384,0.044758423043912095,0.154827086907324,0.026443332146770297,0.1230297113324241,0.17421660280162532,0.1834733683327727,0.03786560766183177,0.05202778220045144,0.14126743865604746,0.06209064691684076
385,0.1058754428805073,0.09974709409904714,0.05662198549342684,0.13220191835433448,0.07957995419363402,0.019282709261605257,0.07574947961746542,0.3554265070011509,0.03431128959654845,0.041203619502280235
386,0.2271851841603742,0.10088763392953722,0.10624528635003413,0.03070880185928029,0.12184608602731273,0.03419151574586239,0.07628813542156673,0.09949118808364274,0.09134389425044306,0.11181227417194664
387,0.2020303207613064,0.029973019396284318,0.03081553284859345,0.09276689364417655,0.17625741720792776,0.09166086300974155,0.258533742652301,0.06501791366380791,0.028372194626695293,0.02457210218916569
